datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/1/2016 9:00:00 AM,1/1/2016 4:00:00 AM,SERC,SOUTH,DOM,DOM,8297.978,True
1/1/2016 9:00:00 AM,1/1/2016 4:00:00 AM,SERC,WEST,EKPC,EKPC,1446.000,True
1/1/2016 10:00:00 AM,1/1/2016 5:00:00 AM,RFC,MIDATL,AE,AE,737.831,True
1/1/2016 10:00:00 AM,1/1/2016 5:00:00 AM,RFC,MIDATL,BC,BC,2989.702,True
1/1/2016 10:00:00 AM,1/1/2016 5:00:00 AM,RFC,MIDATL,DPL,DPLCO,1678.184,True
1/1/2016 10:00:00 AM,1/1/2016 5:00:00 AM,RFC,MIDATL,DPL,EASTON,25.023,True
1/1/2016 10:00:00 AM,1/1/2016 5:00:00 AM,RFC,MIDATL,JC,JC,1935.794,True
1/1/2016 10:00:00 AM,1/1/2016 5:00:00 AM,RFC,MIDATL,ME,ME,1304.717,True
1/1/2016 10:00:00 AM,1/1/2016 5:00:00 AM,RFC,MIDATL,PE,PE,3723.807,True
1/1/2016 10:00:00 AM,1/1/2016 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2339.301,True
1/1/2016 10:00:00 AM,1/1/2016 5:00:00 AM,RFC,MIDATL,PEP,SMECO,341.642,True
1/1/2016 10:00:00 AM,1/1/2016 5:00:00 AM,RFC,MIDATL,PL,PLCO,3418.347,True
1/1/2016 10:00:00 AM,1/1/2016 5:00:00 AM,RFC,MIDATL,PL,UGI,98.914,True
1/1/2016 10:00:00 AM,1/1/2016 5:00:00 AM,RFC,MIDATL,PN,PN,1586.368,True
1/1/2016 10:00:00 AM,1/1/2016 5:00:00 AM,RFC,MIDATL,PS,PS,3768.636,True
1/1/2016 10:00:00 AM,1/1/2016 5:00:00 AM,RFC,MIDATL,RECO,RECO,121.494,True
1/1/2016 10:00:00 AM,1/1/2016 5:00:00 AM,RFC,WEST,AEP,AEPAPT,4177.135,True
1/1/2016 10:00:00 AM,1/1/2016 5:00:00 AM,RFC,WEST,AEP,AEPIMP,2702.393,True
1/1/2016 10:00:00 AM,1/1/2016 5:00:00 AM,RFC,WEST,AEP,AEPKPT,737.193,True
1/1/2016 10:00:00 AM,1/1/2016 5:00:00 AM,RFC,WEST,AEP,AEPOPT,5320.261,True
1/1/2016 10:00:00 AM,1/1/2016 5:00:00 AM,RFC,WEST,AP,AP,4847.579,True
1/1/2016 10:00:00 AM,1/1/2016 5:00:00 AM,RFC,WEST,ATSI,OE,5754.956,True
1/1/2016 10:00:00 AM,1/1/2016 5:00:00 AM,RFC,WEST,ATSI,PAPWR,444.350,True
1/1/2016 10:00:00 AM,1/1/2016 5:00:00 AM,RFC,WEST,CE,CE,9598.448,True
1/1/2016 10:00:00 AM,1/1/2016 5:00:00 AM,RFC,WEST,DAY,DAY,1677.000,True
1/1/2016 10:00:00 AM,1/1/2016 5:00:00 AM,RFC,WEST,DEOK,DEOK,2660.341,True
1/1/2016 10:00:00 AM,1/1/2016 5:00:00 AM,RFC,WEST,DUQ,DUQ,1298.494,True
1/1/2016 10:00:00 AM,1/1/2016 5:00:00 AM,RTO,RTO,RTO,RTO,73351.677,True
1/1/2016 10:00:00 AM,1/1/2016 5:00:00 AM,SERC,SOUTH,DOM,DOM,8576.767,True
1/1/2016 10:00:00 AM,1/1/2016 5:00:00 AM,SERC,WEST,EKPC,EKPC,1487.000,True
1/1/2016 11:00:00 AM,1/1/2016 6:00:00 AM,RFC,MIDATL,AE,AE,783.650,True
1/1/2016 11:00:00 AM,1/1/2016 6:00:00 AM,RFC,MIDATL,BC,BC,3079.791,True
1/1/2016 11:00:00 AM,1/1/2016 6:00:00 AM,RFC,MIDATL,DPL,DPLCO,1744.569,True
1/1/2016 11:00:00 AM,1/1/2016 6:00:00 AM,RFC,MIDATL,DPL,EASTON,26.288,True
1/1/2016 11:00:00 AM,1/1/2016 6:00:00 AM,RFC,MIDATL,JC,JC,2006.362,True
1/1/2016 11:00:00 AM,1/1/2016 6:00:00 AM,RFC,MIDATL,ME,ME,1347.636,True
1/1/2016 11:00:00 AM,1/1/2016 6:00:00 AM,RFC,MIDATL,PE,PE,3807.382,True
1/1/2016 11:00:00 AM,1/1/2016 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2419.088,True
1/1/2016 11:00:00 AM,1/1/2016 6:00:00 AM,RFC,MIDATL,PEP,SMECO,355.495,True
1/1/2016 11:00:00 AM,1/1/2016 6:00:00 AM,RFC,MIDATL,PL,PLCO,3478.650,True
1/1/2016 11:00:00 AM,1/1/2016 6:00:00 AM,RFC,MIDATL,PL,UGI,102.750,True
1/1/2016 11:00:00 AM,1/1/2016 6:00:00 AM,RFC,MIDATL,PN,PN,1632.506,True
1/1/2016 11:00:00 AM,1/1/2016 6:00:00 AM,RFC,MIDATL,PS,PS,3847.408,True
1/1/2016 11:00:00 AM,1/1/2016 6:00:00 AM,RFC,MIDATL,RECO,RECO,125.849,True
1/1/2016 11:00:00 AM,1/1/2016 6:00:00 AM,RFC,WEST,AEP,AEPAPT,4316.690,True
1/1/2016 11:00:00 AM,1/1/2016 6:00:00 AM,RFC,WEST,AEP,AEPIMP,2764.273,True
1/1/2016 11:00:00 AM,1/1/2016 6:00:00 AM,RFC,WEST,AEP,AEPKPT,755.189,True
